Server Version:69
TWS Time at connection:20131031 16:49:31 EST
1383252582104: Buy Book | Sell Book
1383252778886: Buy Book | Sell Book
1.35825 1000000 | 1.35835 3000000
1.35820 13860000 | 1.35840 5000000
1.35815 7000000 | 1.35845 7960000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252778887: Buy Book | Sell Book
1.35825 1000000 | 1.35835 3000000
1.35820 13860000 | 1.35840 5000000
1.35815 7000000 | 1.35845 7960000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252778888: Buy Book | Sell Book
1.35825 1000000 | 1.35835 3000000
1.35820 13860000 | 1.35840 5000000
1.35815 7000000 | 1.35845 6960000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252778888: Buy Book | Sell Book
1.35825 1000000 | 1.35835 3000000
1.35820 13860000 | 1.35840 5000000
1.35815 7000000 | 1.35845 6960000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252779086: Buy Book | Sell Book
1.35825 1000000 | 1.35835 2000000
1.35820 13860000 | 1.35840 5000000
1.35815 7000000 | 1.35845 6960000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252779086: Buy Book | Sell Book
1.35825 1000000 | 1.35835 2000000
1.35820 13860000 | 1.35840 6000000
1.35815 7000000 | 1.35845 6960000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252779290: Buy Book | Sell Book
1.35825 1000000 | 1.35835 2000000
1.35820 16860000 | 1.35840 6000000
1.35815 7000000 | 1.35845 6960000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252779291: Buy Book | Sell Book
1.35825 1000000 | 1.35835 2000000
1.35820 16860000 | 1.35840 6000000
1.35815 4000000 | 1.35845 6960000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252779904: Buy Book | Sell Book
1.35825 1000000 | 1.35835 2000000
1.35820 16860000 | 1.35840 6000000
1.35815 4000000 | 1.35845 6600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252780109: Buy Book | Sell Book
1.35825 3000000 | 1.35835 2000000
1.35820 16860000 | 1.35840 6000000
1.35815 4000000 | 1.35845 6600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252780110: Buy Book | Sell Book
1.35825 3000000 | 1.35835 2000000
1.35820 14860000 | 1.35840 6000000
1.35815 4000000 | 1.35845 6600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252780111: Buy Book | Sell Book
1.35825 3000000 | 1.35835 2000000
1.35820 15860000 | 1.35840 6000000
1.35815 4000000 | 1.35845 6600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252780127: Buy Book | Sell Book
1.35825 3000000 | 1.35835 2000000
1.35820 15860000 | 1.35840 6000000
1.35815 3000000 | 1.35845 6600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252780127: Buy Book | Sell Book
1.35825 3000000 | 1.35835 2000000
1.35820 13860000 | 1.35840 6000000
1.35815 3000000 | 1.35845 6600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252780128: Buy Book | Sell Book
1.35825 3000000 | 1.35835 2000000
1.35820 13860000 | 1.35840 6000000
1.35815 5000000 | 1.35845 6600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252780128: Buy Book | Sell Book
1.35825 3000000 | 1.35835 2000000
1.35820 13860000 | 1.35840 8000000
1.35815 5000000 | 1.35845 6600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252780128: Buy Book | Sell Book
1.35825 3000000 | 1.35835 2000000
1.35820 13860000 | 1.35840 8000000
1.35815 5000000 | 1.35845 4600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252780128: Buy Book | Sell Book
1.35825 3000000 | 1.35835 2000000
1.35820 13860000 | 1.35840 8000000
1.35815 5000000 | 1.35845 4600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 0.00000 0
1383252780128: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 13860000 | 1.35840 8000000
1.35815 5000000 | 1.35845 4600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 0.00000 0
1383252780129: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 13860000 | 1.35845 4600000
1.35815 5000000 | 1.35845 4600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 0.00000 0
1383252780129: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 13860000 | 1.35845 4600000
1.35815 5000000 | 1.35850 1000000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 0.00000 0
1383252780129: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 13860000 | 1.35845 4600000
1.35815 5000000 | 1.35850 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780129: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 13860000 | 1.35845 4600000
1.35815 5000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780129: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 13860000 | 1.35845 4600000
1.35815 5000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252780129: Buy Book | Sell Book
1.35825 3000000 | 1.35835 1000000
1.35820 13860000 | 1.35845 4600000
1.35815 5000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252780130: Buy Book | Sell Book
1.35825 3000000 | 1.35835 1000000
1.35820 13860000 | 1.35840 9000000
1.35815 5000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252780130: Buy Book | Sell Book
1.35825 3000000 | 1.35835 1000000
1.35820 13860000 | 1.35840 9000000
1.35815 5000000 | 1.35845 4600000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252780130: Buy Book | Sell Book
1.35825 3000000 | 1.35835 1000000
1.35820 13860000 | 1.35840 9000000
1.35815 5000000 | 1.35845 4600000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252780213: Buy Book | Sell Book
1.35825 3000000 | 1.35835 1000000
1.35820 13860000 | 1.35840 9000000
1.35815 5000000 | 1.35845 4600000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 0.00000 0
1383252780213: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 13860000 | 1.35840 9000000
1.35815 5000000 | 1.35845 4600000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 0.00000 0
1383252780213: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 13860000 | 1.35845 4600000
1.35815 5000000 | 1.35845 4600000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 0.00000 0
1383252780214: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 13860000 | 1.35845 4600000
1.35815 5000000 | 1.35855 1000000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 0.00000 0
1383252780214: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 13860000 | 1.35845 4600000
1.35815 5000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780519: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 10860000 | 1.35845 4600000
1.35815 5000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780519: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 10860000 | 1.35845 4600000
1.35815 8000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780622: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 13860000 | 1.35845 4600000
1.35815 8000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780622: Buy Book | Sell Book
1.35825 3000000 | 1.35840 10000000
1.35820 13860000 | 1.35845 4600000
1.35815 5000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780623: Buy Book | Sell Book
1.35825 3500000 | 1.35840 10000000
1.35820 13860000 | 1.35845 4600000
1.35815 5000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780624: Buy Book | Sell Book
1.35825 3500000 | 1.35840 10000000
1.35820 13360000 | 1.35845 4600000
1.35815 5000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780625: Buy Book | Sell Book
1.35825 3500000 | 1.35840 10000000
1.35820 15360000 | 1.35845 4600000
1.35815 5000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780625: Buy Book | Sell Book
1.35825 3500000 | 1.35840 10000000
1.35820 15360000 | 1.35845 4600000
1.35815 3000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780626: Buy Book | Sell Book
1.35825 3500000 | 1.35840 8000000
1.35820 15360000 | 1.35845 4600000
1.35815 3000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780627: Buy Book | Sell Book
1.35825 3500000 | 1.35840 8000000
1.35820 15360000 | 1.35845 6600000
1.35815 3000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780627: Buy Book | Sell Book
1.35825 3860000 | 1.35840 8000000
1.35820 15360000 | 1.35845 6600000
1.35815 3000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780628: Buy Book | Sell Book
1.35825 3860000 | 1.35840 8000000
1.35820 15000000 | 1.35845 6600000
1.35815 3000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252780629: Buy Book | Sell Book
1.35825 3860000 | 1.35840 8000000
1.35820 15000000 | 1.35845 6600000
1.35815 3000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252780629: Buy Book | Sell Book
1.35825 3860000 | 1.35840 8000000
1.35820 15000000 | 1.35845 6100000
1.35815 3000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252780630: Buy Book | Sell Book
1.35825 3860000 | 1.35840 8000000
1.35820 15000000 | 1.35845 6100000
1.35815 3000000 | 1.35850 500000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252780631: Buy Book | Sell Book
1.35825 3860000 | 1.35840 8000000
1.35820 15000000 | 1.35845 6100000
1.35815 3000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252780631: Buy Book | Sell Book
1.35825 3860000 | 1.35840 8000000
1.35820 15000000 | 1.35845 6460000
1.35815 3000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252780827: Buy Book | Sell Book
1.35830 1000000 | 1.35840 8000000
1.35820 15000000 | 1.35845 6460000
1.35815 3000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252780828: Buy Book | Sell Book
1.35830 1000000 | 1.35840 8000000
1.35825 2860000 | 1.35845 6460000
1.35815 3000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252780829: Buy Book | Sell Book
1.35830 1000000 | 1.35840 8000000
1.35825 2860000 | 1.35845 6460000
1.35820 15000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252780829: Buy Book | Sell Book
1.35830 1000000 | 1.35840 8000000
1.35825 2860000 | 1.35845 6460000
1.35820 15000000 | 1.35850 500000
1.35815 3000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252780830: Buy Book | Sell Book
1.35830 1000000 | 1.35840 8000000
1.35825 2860000 | 1.35845 6460000
1.35820 15000000 | 1.35850 500000
1.35815 3000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1383252780830: Buy Book | Sell Book
1.35830 1000000 | 1.35840 8000000
1.35825 2860000 | 1.35845 6460000
1.35820 17000000 | 1.35850 500000
1.35815 3000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1383252780831: Buy Book | Sell Book
1.35830 1000000 | 1.35840 8000000
1.35825 2860000 | 1.35845 6460000
1.35820 17000000 | 1.35850 500000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1383252780880: Buy Book | Sell Book
1.35830 1000000 | 1.35840 8000000
1.35825 2645000 | 1.35845 6460000
1.35820 17000000 | 1.35850 500000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1383252781953: Buy Book | Sell Book
1.35825 3645000 | 1.35840 8000000
1.35825 2645000 | 1.35845 6460000
1.35820 17000000 | 1.35850 500000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1383252781954: Buy Book | Sell Book
1.35825 3645000 | 1.35840 8000000
1.35820 17000000 | 1.35845 6460000
1.35820 17000000 | 1.35850 500000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1383252781954: Buy Book | Sell Book
1.35825 3645000 | 1.35840 8000000
1.35820 17000000 | 1.35845 6460000
1.35815 1000000 | 1.35850 500000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1383252781955: Buy Book | Sell Book
1.35825 3645000 | 1.35840 8000000
1.35820 17000000 | 1.35845 6460000
1.35815 1000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1383252781956: Buy Book | Sell Book
1.35825 3645000 | 1.35840 8000000
1.35820 17000000 | 1.35845 6460000
1.35815 1000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252782566: Buy Book | Sell Book
1.35825 3860000 | 1.35840 8000000
1.35820 17000000 | 1.35845 6460000
1.35815 1000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252782657: Buy Book | Sell Book
1.35825 3860000 | 1.35840 8000000
1.35820 17000000 | 1.35845 6460000
1.35815 1000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 0.00000 0
1383252782659: Buy Book | Sell Book
1.35825 3860000 | 1.35840 8000000
1.35820 17000000 | 1.35845 6960000
1.35815 1000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 0.00000 0
1383252782659: Buy Book | Sell Book
1.35825 3860000 | 1.35840 8000000
1.35820 17000000 | 1.35845 6960000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 0.00000 0
1383252782660: Buy Book | Sell Book
1.35825 3860000 | 1.35840 8000000
1.35820 17000000 | 1.35845 6960000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252782994: Buy Book | Sell Book
1.35825 3860000 | 1.35840 10000000
1.35820 17000000 | 1.35845 6960000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252782995: Buy Book | Sell Book
1.35825 3860000 | 1.35840 10000000
1.35820 17000000 | 1.35845 4960000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252783052: Buy Book | Sell Book
1.35825 3860000 | 1.35840 10000000
1.35820 17000000 | 1.35845 4960000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252783052: Buy Book | Sell Book
1.35825 3860000 | 1.35840 10000000
1.35820 17000000 | 1.35845 4460000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252783053: Buy Book | Sell Book
1.35825 3860000 | 1.35840 10000000
1.35820 17000000 | 1.35845 4460000
1.35815 1000000 | 1.35850 500000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252783053: Buy Book | Sell Book
1.35825 3860000 | 1.35840 10000000
1.35820 17000000 | 1.35845 4460000
1.35815 1000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252783141: Buy Book | Sell Book
1.35825 3645000 | 1.35840 10000000
1.35820 17000000 | 1.35845 4460000
1.35815 1000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252783204: Buy Book | Sell Book
1.35825 3645000 | 1.35840 10000000
1.35820 17000000 | 1.35845 4460000
1.35815 1000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 0.00000 0
1383252783204: Buy Book | Sell Book
1.35825 3645000 | 1.35840 10000000
1.35820 17000000 | 1.35845 4960000
1.35815 1000000 | 1.35850 500000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 0.00000 0
1383252783205: Buy Book | Sell Book
1.35825 3645000 | 1.35840 10000000
1.35820 17000000 | 1.35845 4960000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 0.00000 0
1383252783205: Buy Book | Sell Book
1.35825 3645000 | 1.35840 10000000
1.35820 17000000 | 1.35845 4960000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252783285: Buy Book | Sell Book
1.35825 3860000 | 1.35840 10000000
1.35820 17000000 | 1.35845 4960000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252785080: Buy Book | Sell Book
1.35825 10860000 | 1.35840 10000000
1.35820 17000000 | 1.35845 4960000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252785081: Buy Book | Sell Book
1.35825 10860000 | 1.35840 10000000
1.35820 10000000 | 1.35845 4960000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 0.00000 0
1383252785082: Buy Book | Sell Book
1.35825 10860000 | 1.35840 10000000
1.35820 10000000 | 1.35845 4960000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252785083: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 10000000 | 1.35845 4960000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252785083: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 10000000 | 1.35840 10000000
1.35815 1000000 | 1.35855 1000000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252785084: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 10000000 | 1.35840 10000000
1.35815 1000000 | 1.35845 2960000
1.35810 2000000 | 1.35860 1000000
1.35805 4500000 | 1.35860 1000000
1383252785085: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 10000000 | 1.35840 10000000
1.35815 1000000 | 1.35845 2960000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252785158: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 7000000 | 1.35840 10000000
1.35815 1000000 | 1.35845 2960000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252785158: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 7000000 | 1.35840 10000000
1.35815 4000000 | 1.35845 2960000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252785159: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 7000000 | 1.35840 12000000
1.35815 4000000 | 1.35845 2960000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252785159: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 7000000 | 1.35840 12000000
1.35815 4000000 | 1.35845 960000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252785159: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 7000000 | 1.35840 12360000
1.35815 4000000 | 1.35845 960000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252785159: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 7000000 | 1.35840 12360000
1.35815 4000000 | 1.35845 600000
1.35810 2000000 | 1.35855 1000000
1.35805 4500000 | 1.35860 1000000
1383252785159: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 7000000 | 1.35840 12360000
1.35815 4000000 | 1.35845 600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252785230: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 7000000 | 1.35840 10360000
1.35815 4000000 | 1.35845 600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252785230: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 7000000 | 1.35840 10360000
1.35815 4000000 | 1.35845 2600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252785364: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 5000000 | 1.35840 10360000
1.35815 4000000 | 1.35845 2600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252785365: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 5000000 | 1.35840 10360000
1.35815 6000000 | 1.35845 2600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252785433: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 8000000 | 1.35840 10360000
1.35815 6000000 | 1.35845 2600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252785434: Buy Book | Sell Book
1.35825 10860000 | 1.35835 2000000
1.35820 8000000 | 1.35840 10360000
1.35815 3000000 | 1.35845 2600000
1.35810 2000000 | 1.35850 1000000
1.35805 4500000 | 1.35860 1000000
1383252785517: Buy Book | Sell Book
